industry_code,industry_name,ticker,name,weight,declare_date
801110,家用电器,002677,浙江美大,0.1524,2021-12-13
801110,家用电器,002705,新宝股份,0.2816,2021-12-13
801110,家用电器,002723,小崧股份,0.1659,2021-12-13
801110,家用电器,002860,星帅尔,0.3694,2021-12-13
801110,家用电器,002959,小熊电器,0.1553,2021-12-13
801110,家用电器,300160,秀强股份,0.1909,2021-12-13
801110,家用电器,300217,东方电热,0.3925,2021-12-13
801110,家用电器,300247,融捷健康,0.2261,2021-12-13
801110,家用电器,300342,天银机电,0.9772,2021-12-13
801110,家用电器,300403,汉宇集团,0.3206,2021-12-13
801110,家用电器,300625,三雄极光,0.102,2021-12-13
801110,家用电器,300824,北鼎股份,0.0901,2021-12-13
801110,家用电器,300894,火星人,0.1711,2021-12-13
801110,家用电器,300911,亿田智能,0.2297,2021-12-13
801110,家用电器,301008,宏昌科技,0.2532,2021-12-13
801110,家用电器,600060,海信视像,1.874,2021-12-13
801110,家用电器,600261,阳光照明,0.2208,2021-12-13
801110,家用电器,600336,澳柯玛,0.2914,2021-12-13
801110,家用电器,600619,海立股份,0.6162,2021-12-13
801110,家用电器,600690,海尔智家,7.6842,2021-12-13
801110,家用电器,600839,四川长虹,2.3789,2021-12-13
801110,家用电器,600983,惠而浦,0.1078,2021-12-13
801110,家用电器,601956,东贝集团,0.155,2021-12-13
801110,家用电器,603112,华翔股份,0.3266,2021-12-13
801110,家用电器,603219,富佳股份,0.1637,2021-12-13
801110,家用电器,603303,得邦照明,0.2859,2021-12-13
801110,家用电器,603311,金海高科,0.248,2021-12-13
801110,家用电器,603355,莱克电气,0.2902,2021-12-13
801110,家用电器,603366,日出东方,0.2422,2021-12-13
801110,家用电器,603486,科沃斯,0.957,2021-12-13
801110,家用电器,603515,欧普照明,0.167,2021-12-13
801110,家用电器,603519,立霸股份,0.1895,2021-12-13
801110,家用电器,603551,奥普科技,0.0997,2021-12-13
801110,家用电器,603578,三星新材,0.0857,2021-12-13
801110,家用电器,603579,荣泰健康,0.1772,2021-12-13
801110,家用电器,603657,春光科技,0.1073,2021-12-13
801110,家用电器,603677,奇精机械,0.0726,2021-12-13
801110,家用电器,603726,朗迪集团,0.1942,2021-12-13
801110,家用电器,603868,飞科电器,0.1334,2021-12-13
801110,家用电器,605336,*ST帅电,0.067,2021-12-13
801110,家用电器,605365,立达信,0.1441,2021-12-13
801110,家用电器,605555,德昌股份,0.2109,2021-12-13
801110,家用电器,688169,石头科技,2.6162,2021-12-13
801110,家用电器,688609,九联科技,0.351,2021-12-13
801110,家用电器,688793,倍轻松,0.0755,2021-12-13
801110,家用电器,603215,比依股份,0.0984,2022-02-18
801110,家用电器,301187,欧圣电气,0.111,2022-04-22
801110,家用电器,001268,联合精密,0.165,2022-06-30
801110,家用电器,001259,利仁科技,0.1058,2022-08-31
801110,家用电器,301332,德尔玛,0.1345,2023-05-18
801110,家用电器,301252,同星科技,0.1701,2023-05-25
801110,家用电器,301362,民爆光电,0.4115,2023-08-04
801110,家用电器,603075,热威股份,0.0784,2023-09-11
801110,家用电器,001326,联域股份,0.1419,2023-11-09
801110,家用电器,301578,辰奕智能,0.0685,2023-12-28
801110,家用电器,001387,雪祺电气,0.1079,2024-01-11
801110,家用电器,300272,开能健康,0.1931,2024-05-22
801110,家用电器,000016,*ST康佳A,0.2549,2024-07-31
801110,家用电器,002638,勤上股份,0.3436,2024-07-31
801110,家用电器,002724,海洋王,0.1526,2024-07-31
801110,家用电器,002848,高斯贝尔,0.1604,2024-07-31
801110,家用电器,003023,彩虹集团,0.1117,2024-07-31
801110,家用电器,003028,振邦智能,0.0847,2024-07-31
801110,家用电器,300279,和晶科技,0.1974,2024-07-31
801110,家用电器,300543,朗科智能,0.1324,2024-07-31
801110,家用电器,301135,瑞德智能,0.122,2024-07-31
801110,家用电器,301280,珠城科技,0.2192,2024-07-31
801110,家用电器,688696,极米科技,0.4222,2024-07-31
801110,家用电器,600854,春兰股份,0.1535,2026-07-02
801110,家用电器,000333,美的集团,39.6211,2021-12-13
801120,食品饮料,000596,古井贡酒,0.8696,2021-12-13
801120,食品饮料,000729,燕京啤酒,0.7111,2021-12-13
801120,食品饮料,000752,*ST西发,0.1042,2021-12-13
801120,食品饮料,000799,酒鬼酒,0.5475,2021-12-13
801120,食品饮料,000848,承德露露,0.3023,2021-12-13
801120,食品饮料,000858,五粮液,7.8514,2021-12-13
801120,食品饮料,000860,顺鑫农业,0.3164,2021-12-13
801120,食品饮料,000869,张裕A,0.112,2021-12-13
801120,食品饮料,000895,双汇发展,1.5246,2021-12-13
801120,食品饮料,000929,兰州黄河,0.0753,2021-12-13
801120,食品饮料,000995,皇台酒业,0.0821,2021-12-13
